user_id,game_id,rate
6775,787,1
6775,270,1
6775,973,1
6775,135,1
6775,350,1
6775,1347,1
6775,1087,1
6775,110,1
6775,530,1
6775,1311,1
6775,22,1
6775,1326,1
6775,1090,1
6775,778,1
6775,3072,1
6775,460,1
6775,771,1
6775,1413,1
6775,2108,1
6775,219,1
6775,735,1
6775,903,1
6775,992,1
6775,201,1
6775,48,1
6775,1755,1
6775,878,1
6775,708,1
6775,1698,1
6775,111,1
6775,409,1
6775,1115,1
6775,1038,1
6775,709,1
6775,993,1
6775,882,1
6775,722,1
6775,1540,1
6775,2738,1
6775,335,1
6775,178,1
6775,693,1
6775,1107,1
6775,1051,1
6775,2691,1
6775,2173,1
6775,3073,1
6775,967,1
6775,1209,1
6775,1418,1
6775,856,1
6775,624,1
6775,542,1
6775,1757,1
6775,3074,1
6775,1337,1
6775,565,1
6775,979,1
6775,780,1
6775,1647,1
6775,3075,1
6775,393,1
6775,1541,1
6775,964,1
6775,2443,1
6775,3076,1
6775,1133,1
6775,160,1
6775,148,1
6775,1103,1
6775,3077,1
6775,950,1
6775,2298,1
6775,3078,1
6775,3079,1
6775,923,1
6775,1929,1
6775,1545,1
6775,3080,1
6775,2022,1
6775,1481,1
6775,1556,1
6775,2306,1
6776,22,4
6777,22,1
6778,585,1
6779,40,2
6779,20,1
6779,48,1
6780,1108,1
6781,64,2
6782,10,1
6783,22,1
6784,10,1
6785,22,1
6786,235,1
6787,241,2
6787,24,1
6787,10,1
6787,758,1
6787,600,1
6787,1137,1
6787,1115,1
6787,1612,1
6787,1121,1
6788,40,5
6788,1477,2
6788,475,2
6788,199,1
6788,48,1
6788,499,1
6788,478,1
6788,18,1
6788,5,1
6788,485,1
6788,450,1
6788,60,1
6788,274,1
6788,479,1
6789,10,5
6790,25,5
6790,32,5
6790,78,5
6790,24,2
6790,235,2
6790,110,2
6790,581,2
6790,691,1
6790,1069,1
6790,178,1
6791,283,2
6791,241,2
6791,25,2
6791,47,2
6791,10,1
6791,881,1
6791,486,1
6791,928,1
6791,816,1
6791,541,1
6791,1343,1
6791,619,1
6791,798,1
6791,285,1
6791,622,1
6792,274,5
6793,241,1
6794,22,5
6795,22,1
6796,242,1
6797,10,1
6798,84,5
6798,412,5
6798,11,1
6798,34,1
6799,25,4
6799,77,2
6799,29,2
6799,5,2
6799,10,1
6799,241,1
6799,515,1
6799,769,1
6799,60,1
6799,531,1
6799,22,1
6800,22,5
6801,444,1
6801,580,1
6801,1143,1
6801,274,1
6801,571,1
6802,22,1
6803,267,1
6803,679,1
6803,486,1
6803,255,1
6803,22,1
6804,22,1
6805,40,5
6805,29,5
6805,670,5
6805,517,5
6805,236,5
6805,1911,5
6805,524,5
6805,239,5
6805,556,5
6805,875,5
6805,242,5
6805,45,5
6805,343,5
6805,2569,5
6805,925,5
6805,216,5
6805,2419,4
6805,989,4
6805,1862,4
6805,578,3
6805,35,3
6805,1297,3
6805,643,3
6805,3081,2
6805,655,2
6805,500,2
6805,747,2
6805,1720,2
6805,360,2
6805,3082,2
6805,516,2
6805,2623,2
6805,197,2
6805,342,2
6805,2383,2
6805,1272,2
6805,617,2
6805,1954,2
6805,694,2
6805,36,2
6805,1925,2
6805,3083,2
6805,5,2
6805,3084,2
6805,3085,2
6805,752,2
6805,1979,2
6805,68,2
6805,2614,2
6805,532,2
6805,1052,2
6805,753,2
6805,523,2
6805,1525,2
6805,675,2
6805,287,2
6805,727,2
6805,319,2
6805,346,2
6805,547,2
6805,1028,2
6805,85,2
6805,63,2
6805,839,1
6805,1632,1
6805,457,1
6805,3086,1
6805,3087,1
6805,774,1
6805,988,1
6805,2550,1
6805,95,1
6805,1867,1
6805,562,1
6805,1007,1
6805,1700,1
6805,2568,1
6805,2575,1
6805,149,1
6805,3088,1
6805,3089,1
6805,84,1
6805,435,1
6805,10,1
6805,658,1
6805,3090,1
6805,2214,1
6805,76,1
6805,462,1
6805,108,1
6805,3091,1
6805,3092,1
6805,3093,1
6805,1863,1
6805,2555,1
6805,155,1
6805,535,1
6805,2607,1
6805,1933,1
6805,486,1
6805,628,1
6805,2060,1
6805,3094,1
6805,926,1
6805,1147,1
6805,1847,1
6805,1370,1
6805,732,1
6805,682,1
6805,1117,1
6805,78,1
6805,2482,1
6805,803,1
6805,505,1
6805,3095,1
6805,905,1
6805,2460,1
6805,1120,1
6805,1133,1
6805,2465,1
6805,2557,1
6805,3096,1
6805,2556,1
6805,586,1
6805,1505,1
6805,2760,1
6805,22,1
6805,3097,1
6805,2710,1
6805,69,1
6805,1851,1
6805,1130,1
6805,2603,1
6805,3098,1
6805,1326,1
6805,2100,1
6805,1150,1
6805,3099,1
6805,1476,1
6805,1330,1
6805,259,1
6805,2599,1
6805,908,1
6805,1032,1
6805,476,1
6805,1248,1
6805,1541,1
6805,225,1
6805,1578,1
6805,3100,1
6805,1731,1
6805,2574,1
6805,936,1
6805,484,1
6805,3101,1
6805,159,1
6805,1513,1
6805,1209,1
6805,90,1
6805,3102,1
6805,3103,1
6805,224,1
6805,2580,1
6805,2945,1
6805,557,1
6805,3104,1
6805,704,1
6805,2632,1
6805,368,1
6805,394,1
6805,1874,1
6805,1227,1
6805,565,1
6805,506,1
6805,909,1
6805,2821,1
6805,914,1
6805,3105,1
6805,106,1
6805,3106,1
6805,3107,1
6805,800,1
6805,2604,1
6805,2950,1
6805,3108,1
6805,1869,1
6805,911,1
6805,1750,1
6805,41,1
6805,1497,1
6805,1943,1
6805,2566,1
6805,964,1
6805,2154,1
6805,2656,1
6805,3109,1
6805,1233,1
6805,3058,1
6805,1084,1
6805,708,1
6805,1473,1
6805,937,1
6805,2822,1
6805,778,1
6805,616,1
6805,924,1
6805,910,1
6805,1110,1
6805,2474,1
6805,301,1
6805,2650,1
6805,2724,1
6805,3110,1
6805,290,1
6805,1852,1
6805,3111,1
6805,74,1
6805,166,1
6805,1515,1
6805,42,1
6805,469,1
6805,3007,1
6805,3112,1
6805,315,1
6805,3113,1
6805,3114,1
6805,552,1
6805,1149,1
6805,2713,1
6805,1142,1
6805,3115,1
6805,3116,1
6805,2215,1
6805,533,1
6805,1,1
6805,2140,1
6805,871,1
6805,1291,1
6805,2438,1
6805,201,1
6805,1889,1
6805,923,1
6805,912,1
6805,2613,1
6805,2369,1
6805,1849,1
6805,997,1
6805,850,1
6805,522,1
6805,2871,1
6805,1915,1
6805,878,1
6805,959,1
6805,1886,1
6805,99,1
6805,140,1
6805,404,1
6805,52,1
6805,3117,1
6805,2590,1
6805,1944,1
6805,25,1
6805,3118,1
6805,841,1
6805,58,1
6805,1274,1
6805,1203,1
6805,671,1
6805,3119,1
6805,235,1
6805,1511,1
6805,1897,1
6805,3120,1
6805,1772,1
6805,2537,1
6805,453,1
6805,2180,1
6805,1127,1
6805,3121,1
6805,67,1
6805,2013,1
6805,3122,1
6805,3123,1
6805,777,1
6805,23,1
6805,2540,1
6805,3124,1
6805,11,1
6805,2368,1
6805,1913,1
6805,1864,1
6805,71,1
6805,981,1
6805,1873,1
6805,1871,1
6805,347,1
6805,2553,1
6805,2708,1
6805,2706,1
6805,1586,1
6805,1129,1
6805,3125,1
6805,2634,1
6805,1580,1
6805,2751,1
6805,14,1
6805,2177,1
6805,3126,1
6805,499,1
6805,2648,1
6805,2120,1
6805,2330,1
6805,677,1
6805,2144,1
6805,199,1
6805,179,1
6805,2612,1
6805,2056,1
6805,642,1
6805,374,1
6805,969,1
6805,26,1
6805,1753,1
6805,1856,1
6805,1888,1
6805,521,1
6805,3127,1
6805,269,1
6805,3128,1
6805,2432,1
6805,3129,1
6805,3130,1
6805,690,1
6805,117,1
6805,962,1
6805,856,1
6805,605,1
6805,877,1
6805,3131,1
6805,1683,1
6805,621,1
6805,3132,1
6805,2562,1
6805,2291,1
6805,2584,1
6805,984,1
6805,968,1
6805,1872,1
6805,1485,1
6805,1885,1
6805,3133,1
6805,3134,1
6805,413,1
6805,2596,1
6805,238,1
6805,1232,1
6805,3135,1
6805,725,1
6805,2472,1
6805,2609,1
6805,176,1
6805,1881,1
6805,1231,1
6805,874,1
6805,200,1
6805,3136,1
6805,1061,1
6805,1250,1
6805,1825,1
6805,3137,1
6805,549,1
6805,212,1
6805,2078,1
6805,930,1
6805,94,1
6805,1319,1
6805,298,1
6805,1855,1
6805,274,1
6805,258,1
6805,3138,1
6805,482,1
6805,3139,1
6805,1289,1
6805,192,1
6805,3140,1
6805,86,1
6805,459,1
6805,1288,1
6805,3141,1
6805,1890,1
6805,986,1
6805,493,1
6805,3142,1
6805,1880,1
6805,276,1
6805,3143,1
6805,3144,1
6805,1022,1
6805,124,1
6805,1121,1
6805,2563,1
6805,1083,1
6805,408,1
6805,1953,1
6805,1132,1
6805,3145,1
6805,1236,1
6805,903,1
6805,2616,1
6805,1031,1
6805,157,1
6805,2753,1
6805,1354,1
6805,3026,1
6805,3146,1
6805,755,1
6805,2031,1
6805,1891,1
6805,3147,1
6805,82,1
6805,1280,1
6805,1860,1
6805,1075,1
6805,2885,1
6805,64,1
6805,3148,1
6805,1237,1
6805,1894,1
6805,2462,1
6805,3149,1
6805,2123,1
6805,48,1
6805,2295,1
6805,2168,1
6805,793,1
6805,2589,1
6805,2132,1
6805,2554,1
6805,1357,1
6805,2737,1
6805,1461,1
6805,3150,1
6805,2601,1
6805,919,1
6805,497,1
6805,1197,1
6805,1708,1
6805,1454,1
6805,2597,1
6805,1239,1
6805,2149,1
6805,125,1
6805,2117,1
6805,700,1
6805,1680,1
6805,3151,1
6805,3152,1
6805,2496,1
6805,1857,1
6805,2549,1
6805,1202,1
6805,1984,1
6805,1200,1
6805,3153,1
6805,2633,1
6805,786,1
6805,1575,1
6805,2640,1
6805,3154,1
6805,2107,1
6805,188,1
6805,61,1
6805,577,1
6805,53,1
6805,592,1
6805,3040,1
6805,811,1
6805,92,1
6805,791,1
6805,60,1
6805,3155,1
6805,277,1
6805,851,1
6805,1306,1
6805,1215,1
6805,380,1
6805,1487,1
6805,2834,1
6805,1228,1
6805,496,1
6805,2104,1
6805,744,1
6805,993,1
6805,202,1
6805,684,1
6805,817,1
6805,2196,1
6806,83,1
6807,273,1
6807,274,1
6808,656,1
6809,63,2
6809,10,1
6809,25,1
6809,735,1
6809,3156,1
6809,342,1
6809,894,1
6809,1920,1
6809,712,1
6809,295,1
6810,22,1
6811,22,5
6812,9,1
6813,22,1
6814,22,1
6815,73,2
6815,502,1
6815,996,1
6815,1149,1
6815,101,1
6815,25,1
6815,499,1
6816,22,1
6817,235,2
6818,806,1
6818,1993,1
6818,987,1
6818,2007,1
6818,4,1
6819,241,2
6820,22,1
6821,22,4
6821,241,1
6822,22,1
6823,837,1
6824,10,1
6825,500,2
6826,10,1
6827,1290,1
6828,1477,1
6829,516,2
6829,800,2
6830,10,2
6831,78,2
6831,541,2
6831,63,2
6831,110,1
6831,105,1
6831,10,1
6831,121,1
6831,9,1
6831,915,1
6831,691,1
6832,22,1
6833,595,1
6834,22,2
6835,241,1
6836,22,1
6837,22,5
6837,773,1
6838,412,1
6839,974,1
6840,22,1
6841,22,1
6842,242,1
6843,40,2
6844,639,1
6845,241,1
6845,22,1
6845,1977,1
6846,22,1
6847,247,1
6847,1621,1
6847,285,1
6848,346,2
6848,68,2
6848,78,2
6848,656,1
6848,63,1
6848,197,1
6848,105,1
6848,121,1
6848,110,1
6848,14,1
6848,178,1
6848,681,1
6849,274,2
6849,237,2
6849,571,2
6849,234,2
6850,1145,1
6851,797,5
6851,639,5
6852,22,1
6853,22,5
6853,10,5
6853,249,4
6853,25,2
6853,533,2
6853,647,2
6853,493,1
6853,1344,1
6853,40,1
6853,1140,1
6853,13,1
6853,570,1
6853,769,1
6854,22,1
6855,245,1
6855,14,1
6855,1,1
6855,155,1
6855,346,1
6855,85,1
6855,68,1
6856,22,1
6857,235,5
6857,40,5
6857,5,5
6857,582,5
6857,851,2
6857,584,1
6857,277,1
6857,10,1
6857,581,1
6857,110,1
6857,178,1
6857,3157,1
6857,1565,1
6857,505,1
6858,3049,1
6858,624,1
6859,22,1
6860,797,5
6860,823,5
6860,639,5
6860,824,5
6860,524,5
6860,29,5
6860,1020,5
6860,3158,2
6860,1,2
6860,504,2
6860,37,2
6860,825,2
6860,15,1
6860,431,1
6860,356,1
6860,1035,1
6860,1319,1
6860,586,1
6860,3159,1
6860,148,1
6860,235,1
6860,817,1
6860,25,1
6860,46,1
6861,22,1
6862,780,1
6863,121,1
6864,16,5
6864,202,2
6864,89,2
6864,684,2
6864,991,1
6864,1868,1
6864,656,1
6864,78,1
6864,703,1
6864,3040,1
6864,64,1
6864,347,1
6865,22,2
6866,22,5
6866,40,1
6866,5,1
6867,10,1
6867,1343,1
6868,40,5
6868,92,5
6868,22,5
6868,77,2
6868,646,1
6868,5,1
6868,1234,1
6868,47,1
6868,281,1
6868,273,1
6868,274,1
6868,553,1
6868,148,1
6868,75,1
6868,3160,1
6868,134,1
6869,10,5
6870,285,2
6870,24,1
6870,241,1
6870,2661,1
6871,22,1
6872,22,1
6873,266,1
6874,40,2
6875,241,2
6875,24,1
6875,1540,1
6875,247,1
6876,25,5
6876,40,5
6876,47,1
6876,492,1
6876,530,1
6876,533,1
6876,515,1
6876,822,1
6876,775,1
6876,486,1
6876,285,1
6876,1276,1
6876,13,1
6877,237,1
6878,10,5
6878,40,5
6878,25,5
6878,342,3
6878,5,2
6878,241,2
6878,240,1
6878,769,1
6878,267,1
6878,132,1
6878,220,1
6878,2052,1
6878,2138,1
6878,829,1
6879,267,5
6879,500,5
6879,598,5
6879,526,5
6879,586,5
6879,747,5
6879,841,5
6879,565,5
6879,529,5
6879,10,5
6879,739,5
6879,412,4
6879,76,4
6879,998,4
6879,241,4
6879,285,2
6879,591,2
6879,1644,2
6879,681,2
6879,885,2
6879,530,2
6879,770,2
6879,542,2
6879,204,2
6879,704,1
6879,679,1
6879,1154,1
6879,1908,1
6879,774,1
6879,633,1
6879,525,1
6879,498,1
6879,830,1
6879,1725,1
6879,1598,1
6879,1535,1
6879,134,1
6879,611,1
6879,148,1
6879,717,1
6880,22,5
6880,486,1
6881,22,5
6882,40,5
6882,713,5
6882,499,2
6882,22,1
6883,247,1
6884,22,1
6885,10,5
6885,36,2
6885,235,1
6885,1055,1
6886,243,1
6887,22,5
6888,10,1
6889,22,1
6890,235,5
6890,238,1
6891,22,5
6892,22,5
6893,243,4
6893,1983,1
6893,972,1
6894,241,1
6895,59,5
6895,244,5
6895,29,2
6895,84,1
6895,1641,1
6896,25,5
6896,40,5
6896,281,5
6896,6,4
6896,1474,2
6896,820,1
6896,535,1
6896,5,1
6896,476,1
6896,543,1
6896,773,1
6896,52,1
6896,1121,1
6896,1234,1
6896,492,1
6896,241,1
6896,533,1
6896,2659,1
6896,10,1
6896,1,1
6896,206,1
6896,222,1
6896,269,1
6896,2134,1
6896,475,1
6896,957,1
6896,19,1
6896,22,1
6896,13,1
6896,4,1
6896,121,1
6896,916,1
6896,155,1
6896,276,1
6896,2417,1
6896,843,1
6896,129,1
6896,1715,1
6896,261,1
6896,780,1
6897,22,1
6898,356,5
6899,274,5
6899,482,2
6899,273,2
6899,1143,1
6899,279,1
6900,529,1
6900,22,1
6901,2199,1
6902,274,1
6903,1561,1
6903,1325,1
6904,239,2
6904,10,2
6904,29,2
6904,236,1
6904,2011,1
6904,524,1
6904,5,1
6905,22,1
6906,619,1
6907,747,5
6907,7,5
6907,319,5
6907,587,5
6907,988,5
6907,906,5
6907,557,5
6907,1525,5
6907,1321,5
6907,803,5
6907,376,5
6907,236,5
6907,1838,5
6907,3161,5
6907,1730,4
6907,577,3
6907,1702,3
6907,704,2
6907,1425,2
6907,1207,2
6907,2094,2
6907,3162,2
6907,3163,2
6907,1652,2
6907,2159,2
6907,1025,2
6907,1058,2
6907,73,1
6907,140,1
6907,287,1
6907,2100,1
6907,552,1
6907,2107,1
6907,1546,1
6907,1019,1
6907,27,1
6907,1154,1
6907,84,1
6907,1091,1
6907,3164,1
6907,1862,1
6907,1087,1
6907,3165,1
6907,3166,1
6907,546,1
6907,967,1
6907,949,1
6907,955,1
6907,556,1
6907,457,1
6907,547,1
6907,2447,1
6907,957,1
6907,2227,1
6907,588,1
6907,1637,1
6907,562,1
6907,605,1
6907,1204,1
6907,943,1
6907,1547,1
6907,2955,1
6907,1919,1
6907,3167,1
6907,58,1
6907,1789,1
6907,553,1
6907,29,1
6907,586,1
6907,354,1
6907,1757,1
6907,1062,1
6907,2742,1
6907,2025,1
6907,424,1
6907,3168,1
6907,2360,1
6907,1244,1
6907,3,1
6907,3169,1
6907,971,1
6907,17,1
6907,2961,1
6907,34,1
6907,3170,1
6907,2019,1
6907,2761,1
6907,2105,1
6907,132,1
6907,1024,1
6907,648,1
6907,88,1
6907,69,1
6907,655,1
6907,1317,1
6907,2911,1
6907,1215,1
6907,1863,1
6908,40,1
6909,22,5
6909,10,2
6909,543,2
6909,540,1
6909,40,1
6909,1863,1
6909,218,1
6909,7,1
6909,557,1
6909,717,1
6909,3171,1
6910,22,1
6911,641,1
6912,22,5
6913,241,1
6914,639,5
6915,22,1
6916,40,5
6916,25,5
6916,542,5
6916,7,5
6916,10,5
6916,474,5
6916,283,5
6916,1,5
6916,155,2
6916,240,1
6916,5,1
6916,529,1
6916,770,1
6916,1200,1
6916,431,1
6916,453,1
6916,1529,1
6916,341,1
6916,492,1
6916,1344,1
6916,624,1
6916,761,1
6916,1336,1
6916,1983,1
6916,834,1
6916,829,1
6916,18,1
6916,411,1
6916,571,1
6916,22,1
6916,1540,1
6916,220,1
6916,1708,1
6916,844,1
6916,573,1
6916,1213,1
6916,494,1
6916,1515,1
6916,247,1
6917,22,1
6918,604,1
6918,194,1
6919,39,2
6919,6,1
6919,541,1
6919,636,1
6919,488,1
6920,342,1
6921,241,1
6922,531,1
6922,10,1
6923,110,1
6923,178,1
6923,1069,1
6924,10,1
6925,557,2
6925,10,1
6925,259,1
6926,2139,1
6927,499,5
6928,121,1
6929,22,5
6930,1,5
6930,648,5
6930,533,5
6930,68,4
6930,2035,3
6930,346,2
6930,350,2
6930,845,2
6930,544,2
6930,353,2
6930,76,2
6930,218,2
6930,535,2
6930,73,2
6930,85,2
6930,78,1
6930,497,1
6930,650,1
6930,3,1
6930,1149,1
6930,254,1
6930,272,1
6930,14,1
6930,75,1
6930,1187,1
6930,63,1
6930,360,1
6930,110,1
6930,745,1
6930,121,1
6930,1497,1
6930,1176,1
6930,2005,1
6930,132,1
6930,1398,1
6930,3172,1
6930,664,1
6930,165,1
6930,2087,1
6930,518,1
6930,17,1
6930,915,1
6930,963,1
6930,691,1
6930,3173,1
6930,342,1
6930,262,1
6930,581,1
6930,967,1
6931,1,5
6931,670,5
6931,474,5
6931,53,5
6931,5,5
6931,1633,5
6931,63,2
6931,267,2
6931,820,2
6931,40,2
6931,69,1
6931,29,1
6931,44,1
6931,10,1
6931,201,1
6931,916,1
6931,493,1
6931,631,1
6931,121,1
6931,94,1
6931,244,1
6931,186,1
6931,1477,1
6931,2293,1
6931,1125,1
6931,25,1
6931,572,1
6931,342,1
6931,1983,1
6931,245,1
6931,1143,1
6931,17,1
6931,78,1
6931,830,1
6932,22,1
6933,10,5
6934,747,2
6934,557,2
6934,655,1
6934,670,1
6935,500,1
6936,3174,2
6936,1116,1
6937,22,1
6938,10,1
6938,22,1
6939,22,1
6940,22,1
6941,29,5
6942,820,1
6942,1510,1
6942,3006,1
6943,22,5
6943,341,5
6943,1239,2
6943,526,1
6943,348,1
6943,235,1
6943,136,1
6943,275,1
6943,218,1
6943,353,1
6944,22,1
6945,3174,2
6946,40,1
6946,235,1
6947,22,1
6948,1283,5
6948,12,5
6948,93,1
6948,2935,1
6949,22,5
6949,155,5
6949,215,4
6949,16,3
6949,1,2
6949,341,2
6949,903,2
6949,559,2
6949,319,2
6949,172,2
6949,1519,2
6949,2508,1
6949,518,1
6949,579,1
6949,376,1
6949,3175,1
6949,646,1
6949,541,1
6949,545,1
6949,23,1
6949,1286,1
6949,2138,1
6949,658,1
6949,4,1
6949,2438,1
6949,3176,1
6949,1027,1
6949,489,1
6949,1606,1
6949,578,1
6949,622,1
6950,274,1
6950,40,1
6951,241,2
6952,1325,1
6952,22,1
6953,342,2
6954,22,5
6955,273,4
6955,571,1
6955,274,1
6955,482,1
6956,10,1
6957,22,1
6958,9,5
6958,194,5
6958,18,5
6958,5,5
6958,1557,4
6958,1049,4
6958,223,2
6958,357,2
6958,478,2
6958,53,2
6958,355,2
6958,73,2
6958,346,1
6958,658,1
6958,851,1
6958,63,1
6958,14,1
6958,105,1
6958,497,1
6958,583,1
6958,475,1
6958,202,1
6958,1243,1
6958,1045,1
6958,117,1
6958,35,1
6958,281,1
6958,55,1
6958,390,1
6958,111,1
6958,276,1
6958,270,1
6958,11,1
6958,182,1
6958,116,1
6958,453,1
6958,323,1
6958,958,1
6958,1060,1
6958,968,1
6958,353,1
6958,580,1
6958,3177,1
6958,959,1
6958,186,1
6958,132,1
6958,10,1
6958,64,1
6958,1988,1
6958,666,1
6958,261,1
6958,224,1
6958,751,1
6958,3178,1
6958,1456,1
6958,317,1
6958,1543,1
6958,788,1
6958,411,1
6958,242,1
6958,269,1
6958,2020,1
6958,684,1
6958,78,1
6958,963,1
6958,48,1
6958,476,1
6958,865,1
6958,3179,1
6958,121,1
6958,978,1
6958,878,1
6958,493,1
6958,3180,1
6959,515,1
6960,22,1
6961,22,2
6962,241,1
6963,22,1
6964,622,1
6964,788,1
6964,10,1
6964,250,1
6964,502,1
6964,494,1
6964,285,1
6965,10,2
6966,10,1
6967,22,4
6968,10,2
6969,502,5
6969,486,5
6969,77,5
6969,475,5
6969,241,4
6969,243,2
6969,25,2
6969,10,2
6969,29,2
6969,40,2
6969,1098,2
6969,369,2
6969,529,1
6969,886,1
6969,844,1
6969,916,1
6969,267,1
6969,453,1
6969,863,1
6969,785,1
6969,159,1
6969,20,1
6969,762,1
6969,600,1
6969,276,1
6969,831,1
6969,621,1
6969,249,1
6969,22,1
6969,487,1
6969,531,1
6969,1617,1
6970,233,5
6970,584,3
6970,237,2
6971,10,5
6971,22,5
6971,174,5
6971,109,5
6971,549,5
6971,2,5
6971,5,5
6971,4,4
6971,760,3
6971,806,2
6971,319,2
6971,63,2
6971,25,2
6971,1204,2
6971,121,2
6971,524,2
6971,625,2
6971,134,2
6971,38,2
6971,117,2
6971,120,1
6971,83,1
6971,1776,1
6971,14,1
6971,672,1
6971,686,1
6971,577,1
6971,259,1
6971,85,1
6971,39,1
6971,369,1
6971,76,1
6971,155,1
6971,537,1
6971,409,1
6971,108,1
6971,1471,1
6971,2203,1
6971,52,1
6971,457,1
6971,213,1
6971,329,1
6971,262,1
6971,50,1
6971,309,1
6971,441,1
6971,261,1
6971,841,1
6971,70,1
6971,45,1
6971,2150,1
6971,190,1
6971,1013,1
6971,1150,1
6971,55,1
6971,1797,1
6971,47,1
6971,236,1
6971,552,1
6971,1138,1
6971,127,1
6971,58,1
6971,16,1
6971,350,1
6971,621,1
6971,1459,1
6971,242,1
6971,36,1
6971,29,1
6971,176,1
6971,308,1
6971,270,1
6971,330,1
6971,887,1
6971,235,1
6971,2120,1
6971,227,1
6971,1057,1
6971,133,1
6971,1602,1
6971,3181,1
6971,436,1
6971,341,1
6971,333,1
6971,23,1
6971,2161,1
6971,1064,1
6971,343,1
6971,150,1
6971,192,1
6971,439,1
6971,61,1
6971,3051,1
6971,433,1
6971,265,1
6971,544,1
6971,1698,1
6971,347,1
6971,335,1
6971,914,1
6971,1627,1
6971,795,1
6971,1555,1
6971,2330,1
6971,383,1
6971,554,1
6971,3182,1
6971,191,1
6971,2238,1
6971,1821,1
6971,264,1
6971,353,1
6971,1764,1
6971,2363,1
6971,564,1
6971,342,1
6971,90,1
6971,295,1
6971,212,1
6971,735,1
6971,86,1
6971,1984,1
6971,550,1
6971,468,1
6971,115,1
6971,2137,1
6971,522,1
6971,3183,1
6971,177,1
6971,15,1
6971,1552,1
6972,29,1
6973,241,1
6974,499,5
6974,713,1
6974,531,1
6975,22,5
6976,274,1
6977,548,1
6978,10,5
6978,478,5
6978,285,5
6978,275,5
6978,281,4
6978,695,3
6978,772,2
6978,603,2
6978,1477,2
6978,342,2
6978,47,2
6978,502,2
6978,20,2
6978,1001,1
6978,412,1
6978,55,1
6978,633,1
6978,372,1
6978,5,1
6978,341,1
6978,204,1
6978,121,1
6978,242,1
6978,1511,1
6978,1653,1
6978,259,1
6978,60,1
6978,1302,1
6978,662,1
6978,539,1
6978,753,1
6978,739,1
6978,9,1
6978,1093,1
6978,647,1
6978,518,1
6978,1183,1
6978,134,1
6978,1350,1
6978,475,1
6978,916,1
6978,159,1
6978,18,1
6978,356,1
6978,155,1
6978,712,1
6978,1008,1
6978,1950,1
6978,199,1
6978,1306,1
6978,645,1
6978,1322,1
6978,350,1
6978,1051,1
6978,1177,1
6978,2972,1
6978,255,1
6978,596,1
6978,2503,1
6978,690,1
6978,1703,1
6978,244,1
6978,1936,1
6978,197,1
6978,52,1
6978,37,1
6978,543,1
6978,2999,1
6978,499,1
6978,651,1
6978,626,1
6978,148,1
6978,820,1
6978,29,1
6978,1095,1
6978,77,1
6978,215,1
6978,63,1
6978,2167,1
6978,1201,1
6978,970,1
6978,85,1
6978,448,1
6978,505,1
6978,1140,1
6978,457,1
6978,769,1
6978,353,1
6978,1682,1
6978,238,1
6978,2019,1
6978,2092,1
6978,22,1
6978,252,1
6978,3184,1
6978,219,1
6978,2909,1
6978,3185,1
6979,10,1
6980,25,1
6980,241,1
6981,22,1
6982,22,1
6983,249,4
6983,22,1
6983,1828,1
6984,10,1
6985,10,1
6986,940,5
6986,1196,5
6986,249,5
6986,713,5
6986,1925,5
6986,516,5
6986,524,3
6986,1576,2
6986,3186,2
6986,547,2
6986,3187,2
6986,1491,2
6986,2125,2
6986,1321,2
6986,7,2
6986,592,1
6986,3188,1
6986,2013,1
6986,696,1
6986,3189,1
6986,671,1
6986,815,1
6986,106,1
6986,2131,1
6986,2517,1
6986,518,1
6986,685,1
6986,1485,1
6986,3190,1
6986,3191,1
6986,10,1
6987,22,1
6988,22,2
6989,536,1
6989,543,1
6989,1141,1
6990,10,5
6990,275,5
6990,656,5
6990,670,5
6990,768,5
6990,372,5
6990,357,5
6990,1,5
6990,30,5
6990,751,5
6990,18,5
6990,5,5
6990,40,5
6990,57,3
6990,457,2
6990,22,2
6990,74,2
6990,518,2
6990,25,2
6990,281,2
6990,68,2
6990,823,1
6990,11,1
6990,255,1
6990,1218,1
6990,586,1
6990,239,1
6990,101,1
6990,14,1
6990,9,1
6990,23,1
6990,453,1
6990,1070,1
6990,342,1
6990,1963,1
6990,148,1
6990,725,1
6990,769,1
6990,242,1
6990,529,1
6990,244,1
6990,36,1
6990,121,1
6990,1936,1
6990,345,1
6990,241,1
6990,89,1
6990,2054,1
6990,308,1
6990,231,1
6990,841,1
6990,785,1
6990,2157,1
6990,837,1
6990,629,1
6990,611,1
6990,134,1
6990,438,1
6990,704,1
6990,530,1
6990,682,1
6991,155,5
6991,532,2
6991,737,2
6991,267,2
6991,95,1
6991,116,1
6991,1606,1
6991,108,1
6991,1519,1
6991,987,1
6991,3192,1
6991,530,1
6991,61,1
6991,308,1
6991,202,1
6991,23,1
6991,585,1
6991,22,1
6992,10,1
6993,22,1
6994,22,1
6995,22,1
6996,121,1
6997,49,5
6997,25,4
6997,1481,1
6998,22,5
6999,22,1
7000,29,5
7000,18,5
7000,345,5
7000,2989,3
7000,254,2
7000,372,2
7000,617,2
7000,791,1
7000,568,1
7001,40,5
7001,55,5
7001,25,1
7001,10,1
7001,820,1
7002,1308,2
7002,499,1
7002,69,1
7002,1050,1
7002,509,1
7003,235,5
7003,238,1
7004,40,5
7004,274,5
7004,499,5
7004,851,1
